-1.70|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-02-08 12:53:00+00|1027.10|85.00|KFRG|0.60|Fair|0.00|North|0.00|||
-1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-07 23:51:00+00|1009.40|76.00|KLGA|2.20|Overcast|330.00|Northwest|8.10|-1.00||
-1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-10 15:51:00+00|991.10|46.00|KLGA|9.40|Mostly Cloudy|260.00|West|13.80|7.00|28.80|
-1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-02-01 06:51:00+00|1017.10|65.00|KLGA|4.40|Overcast|240.00|Southwest|5.80|||
-1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-02-08 05:51:00+00|1026.10|70.00|KLGA|3.30|Mostly Cloudy|0.00|North|0.00|||
-1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-02-08 05:51:00+00|1026.10|70.00|KLGA|3.30|Mostly Cloudy|0.00|North|0.00|||
-1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-02-08 05:51:00+00|1026.10|70.00|KLGA|3.30|Mostly Cloudy|0.00|North|0.00|||
-1.70|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-01-12 15:56:00+00|1023.10|48.00|KISP|8.90|Mostly Cloudy|30.00|Northeast|6.90|7.00||
-1.70|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-10 23:51:00+00|1001.00|51.00|KTEB|7.80|Overcast|260.00|West|15.00|4.00|25.30|
-1.70|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-11 23:51:00+00|1012.30|58.00|KTEB|6.10|Mostly Cloudy|200.00|South|9.20|3.00||
-1.70|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-12 02:51:00+00|1014.30|55.00|KTEB|6.70|Overcast|220.00|Southwest|10.40|3.00||
-1.70|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-12 03:51:00+00|1015.10|60.00|KTEB|5.60|Mostly Cloudy|210.00|Southwest|3.50|||
-1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-01-24 02:56:00+00|1034.40|73.00|KHPN|2.80|Overcast|0.00|North|0.00|||
-1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-01 00:56:00+00|1018.70|78.00|KHPN|1.70|Overcast|0.00|North|0.00|||
-1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-02 23:56:00+00|1014.20|76.00|KHPN|2.20|Fair|330.00|Northwest|10.40|-2.00||
-1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-09 01:56:00+00|1024.20|73.00|KHPN|2.80|Fair|110.00|East|5.80|||
-1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-09 01:56:00+00|1024.20|73.00|KHPN|2.80|Fair|110.00|East|5.80|||
-1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-09 01:56:00+00|1024.20|73.00|KHPN|2.80|Fair|110.00|East|5.80|||
-1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-13 08:56:00+00|1003.10|88.00|KHPN|0.00|Light Rain Snow Fog/Mist|30.00|Northeast||-4.00||
-1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-13 08:56:00+00|1003.10|88.00|KHPN|0.00|Light Rain Snow Fog/Mist|30.00|Northeast||-4.00||
-1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-13 08:56:00+00|1003.10|88.00|KHPN|0.00|Light Rain Snow Fog/Mist|30.00|Northeast||-4.00||
-1.10|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-01-07 22:51:00+00|1007.90|79.00|KJFK|2.20|Light Rain|340.00|North|11.50|-2.00||
-1.10|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-01-10 23:51:00+00|1001.50|52.00|KJFK|8.30|Mostly Cloudy and Breezy|270.00|West|23.00|4.00|32.20|
-1.10|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-01 02:51:00+00|1019.00|82.00|KJFK|1.70|Mostly Cloudy|250.00|West|6.90|-2.00||
-1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-09 05:51:00+00|1011.70|31.00|KEWR|16.10|Mostly Cloudy|10.00|North|10.40|16.00||
-1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-18 11:51:00+00|1025.40|45.00|KEWR|10.60|A Few Clouds|50.00|Northeast|6.90|9.00||
-1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-09 00:51:00+00|1024.00|56.00|KEWR|7.20|Mostly Cloudy|110.00|East|4.60|6.00||
-1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-09 00:51:00+00|1024.00|56.00|KEWR|7.20|Mostly Cloudy|110.00|East|4.60|6.00||
-1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-09 00:51:00+00|1024.00|56.00|KEWR|7.20|Mostly Cloudy|110.00|East|4.60|6.00||
-1.10|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-01-04 14:53:00+00|1014.50|68.00|KFRG|4.40|Overcast|280.00|West|6.90|2.00||
-1.10|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-02-01 03:53:00+00|1018.70|76.00|KFRG|2.80|Overcast|210.00|Southwest|3.50|||
-1.10|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-01 20:51:00+00|1016.40|56.00|KLGA|7.20|Mostly Cloudy|340.00|North|6.90|5.00||
-1.10|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-01 21:51:00+00|1016.60|56.00|KLGA|7.20|Mostly Cloudy|360.00|North|5.80|6.00||
-1.10|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-09 13:51:00+00|1026.40|62.00|KLGA|5.60|Overcast|90.00|East|9.20|2.00||
-1.10|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-02-08 06:51:00+00|1026.20|70.00|KLGA|3.90|Mostly Cloudy|310.00|Northwest|3.50|||
-1.10|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-02-08 06:51:00+00|1026.20|70.00|KLGA|3.90|Mostly Cloudy|310.00|Northwest|3.50|||
-1.10|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-02-08 06:51:00+00|1026.20|70.00|KLGA|3.90|Mostly Cloudy|310.00|Northwest|3.50|||
-1.10|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-02-03 02:56:00+00|1014.20|70.00|KISP|3.90|Mostly Cloudy|350.00|North|0.00||10.40|
-1.10|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-02-01 10:51:00+00|1016.90|96.00|KTEB|-0.60|Mostly Cloudy|0.00|North|0.00|||
-1.10|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2023-05-09 14:56:00+00|1014.70|32.00|KHPN|15.60|Fair|140.00|Southeast|10.40|||
-1.10|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-01-12 13:56:00+00|1022.20|68.00|KHPN|4.40|A Few Clouds|330.00|Northwest|6.90|||
-0.60|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-01-11 23:51:00+00|1013.10|63.00|KJFK|6.10|Partly Cloudy|220.00|Southwest|15.00|2.00||
-0.60|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-03 00:51:00+00|1014.90|73.00|KJFK|3.90|Partly Cloudy|360.00|North|10.40|0.00||
-0.60|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-01-31 01:51:00+00|1022.30|79.00|KEWR|2.80|Light Rain|130.00|Southeast|5.80|0.00||
-0.60|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-01-31 01:51:00+00|1022.30|79.00|KEWR|2.80|Light Rain|130.00|Southeast|5.80|0.00||
-0.60|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-09 11:51:00+00|1021.80|63.00|KEWR|6.10|Overcast|0.00|North|0.00|||
-0.60|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-09 11:51:00+00|1021.80|63.00|KEWR|6.10|Overcast|0.00|North|0.00|||
-0.60|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-09 11:51:00+00|1021.80|63.00|KEWR|6.10|Overcast|0.00|North|0.00|||
-0.60|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2023-05-18 15:53:00+00|1027.50|37.00|KFRG|13.90|Fair|140.00|Southeast|13.80|12.00|19.60|
-0.60|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-01-07 20:53:00+00|1004.10|82.00|KFRG|2.20|Overcast|330.00|Northwest|-2.00||9.20|
-0.60|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-09 04:51:00+00|1012.00|29.00|KLGA|17.80|Mostly Cloudy|360.00|North|11.50|||
-0.60|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-09 06:51:00+00|1011.70|33.00|KLGA|15.60|Mostly Cloudy|40.00|Northeast|6.90|15.00||
-0.60|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-09 19:51:00+00|1013.90|29.00|KLGA|17.80|Mostly Cloudy|190.00|South|12.70|||
-0.60|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-07 20:51:00+00|1004.50|79.00|KLGA|2.80|Mostly Cloudy|340.00|North|-2.00||11.50|
-0.60|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-01-01 09:56:00+00|1015.10|79.00|KISP|2.80|Overcast|0.00|North|0.00|||
-0.60|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-02-01 07:56:00+00|1016.90|79.00|KISP|2.80|Overcast|240.00|Southwest|4.60|||
-0.60|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-02-01 10:56:00+00|1016.90|85.00|KISP|1.70|Mostly Cloudy|210.00|Southwest|5.80|-1.00||
-0.60|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-01 09:51:00+00|1015.20|76.00|KTEB|3.30|Overcast|210.00|Southwest|3.50|||
-0.60|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-09 14:51:00+00|1026.70|76.00|KTEB|3.30|A Few Clouds|50.00|Northeast|4.60|1.00||
-0.60|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-31 03:51:00+00|1021.80|89.00|KTEB|1.10|Fog/Mist|120.00|Southeast|4.60|-1.00||
-0.60|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-31 03:51:00+00|1021.80|89.00|KTEB|1.10|Fog/Mist|120.00|Southeast|4.60|-1.00||
-0.60|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-02-02 22:51:00+00|1013.80|70.00|KTEB|4.40|A Few Clouds|10.00|North|9.20|1.00||
-0.60|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-01-09 15:56:00+00|1025.50|79.00|KHPN|2.80|Overcast|110.00|East|-1.00||9.20|
-0.60|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-01 22:56:00+00|1012.90|65.00|KHPN|5.60|Overcast|240.00|Southwest|4.60|4.00||
0.00|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-01-12 06:51:00+00|1018.60|82.00|KJFK|2.80|A Few Clouds|250.00|West|8.10|-1.00||
0.00|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-09 19:51:00+00|1013.90|27.00|KEWR|19.40|Mostly Cloudy|140.00|Southeast|8.10|||
0.00|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-17 14:51:00+00|1008.20|30.00|KEWR|17.80|Partly Cloudy and Breezy|360.00|North|25.30||29.90|
0.00|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-17 14:51:00+00|1008.20|30.00|KEWR|17.80|Partly Cloudy and Breezy|360.00|North|25.30||29.90|
0.00|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-01 19:51:00+00|1013.70|58.00|KEWR|7.80|Overcast|250.00|West|10.40|5.00||
0.00|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-01-07 19:53:00+00|1002.70|86.00|KFRG|2.20|Light Snow|330.00|Northwest|12.70|-2.00||
0.00|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-02-01 12:53:00+00|1017.90|86.00|KFRG|2.20|Mostly Cloudy|230.00|Southwest|3.50|||
0.00|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-02-03 00:53:00+00|1014.30|73.00|KFRG|4.40|A Few Clouds|340.00|North|6.90|2.00||
0.00|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-14 06:51:00+00|1019.50|30.00|KLGA|17.80|Partly Cloudy|20.00|North|10.40|||
0.00|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-15 13:51:00+00|1024.90|31.00|KLGA|17.20|Fair|310.00|Northwest|4.60|||
0.00|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-15 21:51:00+00|1016.50|21.00|KLGA|23.90|Mostly Cloudy|250.00|West|12.70|||
0.00|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2023-05-26 21:56:00+00|1023.50|24.00|KISP|21.70|A Few Clouds|320.00|Northwest|18.40|||
0.00|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-01-07 19:56:00+00|1002.20|96.00|KISP|0.60|Light Snow Fog/Mist|340.00|North|16.10|-6.00||
0.00|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2023-05-09 05:56:00+00|1011.50|42.00|KHPN|12.80|Fair|340.00|North|9.20|11.00||
0.00|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2023-05-09 12:56:00+00|1014.10|35.00|KHPN|15.60|Fair|80.00|East|5.80|16.00||
0.00|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2023-05-14 05:56:00+00|1019.10|36.00|KHPN|15.00|Fair|350.00|North|8.10|14.00||
0.00|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2023-05-17 16:56:00+00|1008.70|36.00|KHPN|15.00|A Few Clouds|350.00|North|9.20||26.50|
0.00|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-01-13 19:56:00+00|991.00|54.00|KHPN|8.90|Partly Cloudy|260.00|West|12.70|6.00|25.30|
0.60|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-01-24 09:51:00+00|1034.00|77.00|KEWR|4.40|Overcast|70.00|East|4.60|3.00||
0.60|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-01-24 09:51:00+00|1034.00|77.00|KEWR|4.40|Overcast|70.00|East|4.60|3.00||
0.60|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-01 23:51:00+00|1013.20|61.00|KEWR|7.80|Overcast|220.00|Southwest|6.90|6.00||
0.60|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-02 00:51:00+00|1013.20|61.00|KEWR|7.80|Overcast|250.00|West|6.90|6.00||
0.60|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-10 13:51:00+00|988.40|52.00|KLGA|10.00|Mostly Cloudy and Breezy|270.00|West|20.70|6.00|26.50|
0.60|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-12 22:51:00+00|1016.40|65.00|KLGA|6.70|Mostly Cloudy|120.00|Southeast|13.80|3.00||
0.60|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2023-05-14 23:56:00+00|1021.60|33.00|KISP|17.20|Mostly Cloudy|10.00|North|10.40|||
0.60|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2023-05-14 23:56:00+00|1021.60|33.00|KISP|17.20|Mostly Cloudy|10.00|North|10.40|||
0.60|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-07 10:51:00+00|1004.30|93.00|KTEB|1.70|Fog/Mist|30.00|Northeast|6.90|-2.00||
0.60|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-01-07 14:51:00+00|1003.00|93.00|KTEB|1.70|Fog/Mist|360.00|North|8.10|-2.00||
0.60|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2024-02-02 21:51:00+00|1013.10|71.00|KTEB|5.60|Overcast|360.00|North|21.90|11.50||
0.60|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2023-05-09 16:56:00+00|1014.50|34.00|KHPN|16.70|Fair|150.00|Southeast|8.10|||
0.60|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-02-02 04:56:00+00|1011.80|77.00|KHPN|4.40|Mostly Cloudy|0.00|North|0.00|||
1.10|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-01-01 19:51:00+00|1016.50|68.00|KJFK|6.70|Mostly Cloudy|220.00|Southwest|4.60|5.00||
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-14 09:51:00+00|1021.30|39.00|KEWR|15.00|Mostly Cloudy|10.00|North|12.70|14.00||
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-15 05:51:00+00|1024.60|41.00|KEWR|14.40|Partly Cloudy|360.00|North|11.50|13.00||
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-15 05:51:00+00|1024.60|41.00|KEWR|14.40|Partly Cloudy|360.00|North|11.50|13.00||
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-25 20:51:00+00|1019.30|26.00|KEWR|21.70|A Few Clouds|340.00|North|16.10||23.00|
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-25 20:51:00+00|1019.30|26.00|KEWR|21.70|A Few Clouds|340.00|North|16.10||23.00|
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-25 20:51:00+00|1019.30|26.00|KEWR|21.70|A Few Clouds|340.00|North|16.10||23.00|
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-25 20:51:00+00|1019.30|26.00|KEWR|21.70|A Few Clouds|340.00|North|16.10||23.00|
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-01-07 15:51:00+00|1002.90|93.00|KEWR|2.20|Light Snow Rain Fog/Mist|280.00|West|12.70|-2.00||
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-01 15:51:00+00|1017.30|76.00|KEWR|5.00|Overcast|240.00|Southwest|10.40|2.00||
1.10|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-02-01 20:51:00+00|1012.90|63.00|KEWR|7.80|Overcast|210.00|Southwest|10.40|5.00||
1.10|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-01-01 13:53:00+00|1017.20|79.00|KFRG|4.40|Light Rain|330.00|Northwest|4.60|3.00||
1.10|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-01-12 20:53:00+00|1019.80|68.00|KFRG|6.70|Fair||||||
1.10|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-15 08:51:00+00|1025.00|42.00|KLGA|13.90|A Few Clouds|330.00|Northwest|5.80|13.00||
1.10|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-15 08:51:00+00|1025.00|42.00|KLGA|13.90|A Few Clouds|330.00|Northwest|5.80|13.00||
1.10|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-01 16:51:00+00|1016.20|66.00|KLGA|7.20|Mostly Cloudy|0.00|North|0.00|||
1.10|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-01-01 17:56:00+00|1015.50|68.00|KISP|6.70|Mostly Cloudy|360.00|North|4.60|||
1.10|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-01-24 09:56:00+00|1034.70|96.00|KISP|1.70|Light Rain|100.00|East|3.50|||
1.10|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-01-24 09:56:00+00|1034.70|96.00|KISP|1.70|Light Rain|100.00|East|3.50|||
1.10|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-02-09 03:56:00+00|1024.20|96.00|KISP|1.70|Partly Cloudy|0.00|North|0.00|||
1.10|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-02-09 03:56:00+00|1024.20|96.00|KISP|1.70|Partly Cloudy|0.00|North|0.00|||
1.10|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-02-09 03:56:00+00|1024.20|96.00|KISP|1.70|Partly Cloudy|0.00|North|0.00|||
1.10|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2023-05-15 13:51:00+00|1024.80|33.00|KTEB|17.80|Fair|0.00|North|0.00|||
1.10|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-01-09 17:56:00+00|1020.40|86.00|KHPN|3.30|Light Rain Fog/Mist|100.00|East|-1.00||12.70|
1.70|40.639150|New York  Kennedy International Airport  NY|-73.763930|2023-05-09 13:51:00+00|1014.90|39.00|KJFK|15.60|Mostly Cloudy|90.00|East|6.90|15.00||
1.70|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-01-01 20:51:00+00|1016.70|74.00|KJFK|6.10|Mostly Cloudy|210.00|Southwest|4.60|4.00||
1.70|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-01-29 06:51:00+00|1003.90|93.00|KJFK|2.80|Light Drizzle|350.00|North|23.00|13.80||
1.70|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-01-29 06:51:00+00|1003.90|93.00|KJFK|2.80|Light Drizzle|350.00|North|23.00|13.80||
1.70|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-08 22:51:00+00|1025.50|83.00|KJFK|4.40|Mostly Cloudy|190.00|South|5.80|||
1.70|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-08 22:51:00+00|1025.50|83.00|KJFK|4.40|Mostly Cloudy|190.00|South|5.80|||
1.70|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-08 22:51:00+00|1025.50|83.00|KJFK|4.40|Mostly Cloudy|190.00|South|5.80|||
1.70|40.682500|Newark  Newark International Airport  NJ|-74.169440|2023-05-14 17:51:00+00|1020.40|24.00|KEWR|23.30|Partly Cloudy|320.00|Northwest|10.40||19.60|
1.70|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-01-01 12:51:00+00|1017.00|83.00|KEWR|4.40|Light Rain|300.00|Northwest|3.50|||
1.70|40.682500|Newark  Newark International Airport  NJ|-74.169440|2024-01-12 21:51:00+00|1017.50|68.00|KEWR|7.20|Mostly Cloudy|100.00|East|8.10|5.00||
1.70|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2023-05-15 13:53:00+00|1024.80|33.00|KFRG|18.30|Fair|290.00|West|5.80|||
1.70|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-02-01 19:53:00+00|1014.00|74.00|KFRG|6.10|Overcast|210.00|Southwest|10.40|3.00||
1.70|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-02-09 04:53:00+00|1024.50|89.00|KFRG|3.30|Fair|230.00|Southwest|3.50|||
1.70|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-02-09 04:53:00+00|1024.50|89.00|KFRG|3.30|Fair|230.00|Southwest|3.50|||
1.70|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2024-02-09 04:53:00+00|1024.50|89.00|KFRG|3.30|Fair|230.00|Southwest|3.50|||
1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-09 02:51:00+00|1010.90|30.00|KLGA|20.00|Mostly Cloudy|330.00|Northwest|13.80|||
1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-07 08:51:00+00|1002.70|89.00|KLGA|3.30|Light Rain Fog/Mist and Breezy|50.00|Northeast|33.40|24.20||
1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-28 01:51:00+00|1022.70|74.00|KLGA|6.10|Overcast|60.00|Northeast|4.60|||
1.70|40.779170|New York  La Guardia Airport  NY|-73.880000|2024-01-28 01:51:00+00|1022.70|74.00|KLGA|6.10|Overcast|60.00|Northeast|4.60|||
1.70|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2023-05-07 15:56:00+00|1015.90|26.00|KISP|22.20|Partly Cloudy|320.00|Northwest|15.00|||
1.70|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-01-10 14:56:00+00|989.10|57.00|KISP|10.00|Mostly Cloudy|270.00|West|12.70|7.00|21.90|
1.70|40.858890|Teterboro  Teterboro Airport  NJ|-74.056670|2023-05-14 02:51:00+00|1017.60|29.00|KTEB|20.60|Fair|340.00|North|10.40|||
1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2023-05-03 18:56:00+00|998.40|49.00|KHPN|12.20|Mostly Cloudy|250.00|West|5.80|12.00||
1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2023-05-15 22:56:00+00|1014.90|26.00|KHPN|22.20|Fair|240.00|Southwest|9.20|||
1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-01-27 23:56:00+00|1023.40|79.00|KHPN|5.00|Mostly Cloudy|0.00|North|0.00|||
1.70|41.062370|White Plains - Westchester County Airport  NY|-73.704560|2024-01-27 23:56:00+00|1023.40|79.00|KHPN|5.00|Mostly Cloudy|0.00|North|0.00|||
2.20|40.639150|New York  Kennedy International Airport  NY|-73.763930|2023-05-09 16:51:00+00|1015.30|39.00|KJFK|16.10|Mostly Cloudy|150.00|Southeast|10.40|||
2.20|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-02 21:51:00+00|1012.80|79.00|KJFK|5.60|Mostly Cloudy|350.00|North|11.50|2.00||
2.20|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-09 00:51:00+00|1024.90|86.00|KJFK|4.40|Mostly Cloudy|120.00|Southeast|5.80|2.00||
2.20|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-09 00:51:00+00|1024.90|86.00|KJFK|4.40|Mostly Cloudy|120.00|Southeast|5.80|2.00||
2.20|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-09 00:51:00+00|1024.90|86.00|KJFK|4.40|Mostly Cloudy|120.00|Southeast|5.80|2.00||
2.20|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-10 08:51:00+00|1012.70|96.00|KJFK|2.80|Mostly Cloudy|0.00|North|0.00|||
2.20|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-10 08:51:00+00|1012.70|96.00|KJFK|2.80|Mostly Cloudy|0.00|North|0.00|||
2.20|40.639150|New York  Kennedy International Airport  NY|-73.763930|2024-02-10 08:51:00+00|1012.70|96.00|KJFK|2.80|Mostly Cloudy|0.00|North|0.00|||
2.20|40.734430|Farmingdale - Republic Airport  NY|-73.416390|2023-05-16 14:53:00+00|1008.40|25.00|KFRG|23.30|Fair|300.00|Northwest|17.30|||
2.20|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-24 03:51:00+00|1023.10|44.00|KLGA|14.40|Mostly Cloudy|80.00|East|3.50|||
2.20|40.779170|New York  La Guardia Airport  NY|-73.880000|2023-05-24 03:51:00+00|1023.10|44.00|KLGA|14.40|Mostly Cloudy|80.00|East|3.50|||
2.20|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-02-10 07:56:00+00|1012.60|100.00|KISP|2.20|Fog/Mist|130.00|Southeast|3.50|||
2.20|40.793890|Islip  Long Island Mac Arthur Airport  NY|-73.101670|2024-02-10 07:56:00+00|1012.60|100.00|KISP|2.20|Fog/Mist|130.00|Southeast|3.50|||
